," 作者:Kanade, Takeo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h-index = 93 (在纳入 h-Index 的 583 文献中，有 93 篇已被至少引用 93 次。),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,<1970,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,>2020,总计
出版年份,文献标题,作者,ISSN,期刊标题,卷,期,0,0,0,0,0,0,0,0,1,1,0,2,4,9,20,29,35,34,62,99,143,136,128,221,204,246,204,301,393,498,485,754,1092,1203,1328,1791,1938,2114,2119,2158,2344,2429,2534,2660,2840,2776,2931,2971,2820,3261,3235,738,0,49291
1981,ITERATIVE IMAGE REGISTRATION TECHNIQUE WITH AN APPLICATION TO STEREO VISION.,"Lucas Bruce D., Kanade Takeo",,,2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,4,4,3,1,2,1,4,9,3,17,13,19,17,33,38,62,75,129,151,202,267,307,311,340,381,385,445,467,477,524,490,468,394,98,0,6145
1998,Neural network-based face detection,"Rowley H.A., Baluja S., Kanade T.",1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,54,110,132,143,162,189,165,147,145,160,132,132,116,98,97,100,86,89,97,75,24,0,2485
1992,Shape and motion from image streams under orthography: a factorization method,"Tomasi C., Kanade T.",9205691,International Journal of Computer Vision,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,21,33,37,42,58,68,78,70,89,98,103,81,86,91,99,93,76,91,88,102,105,84,94,66,17,0,1887
