," 作者:Ben Letaief, Khaled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h-index = 64 (在纳入 h-Index 的 671 文献中，有 64 篇已被至少引用 64 次。),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,<1970,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,>2020,总计
出版年份,文献标题,作者,ISSN,期刊标题,卷,期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,10,9,18,31,57,64,144,205,251,442,522,717,919,888,1156,1229,1267,1317,1187,1142,1072,1305,1456,1907,2498,698,0,20524
1999,"Multiuser OFDM with adaptive subcarrier, bit, and power allocation","Wong C.Y., Cheng R.S., Letaief K.B., Murch R.D.",7338716,IEEE Journal on Selected Areas in Communications,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,30,43,80,113,177,214,229,228,210,184,173,119,118,92,90,73,61,50,8,0,2308
2009,Cooperative communications for cognitive radio networks,"Letaief K.B., Zhang W.",189219,Proceedings of the IEEE,97,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,64,101,115,113,119,100,88,74,67,34,18,0,901
2017,A Survey on Mobile Edge Computing: The Communication Perspective,"Mao Y., You C., Zhang J., Huang K., Letaief K.B.",1553877X,IEEE Communications Surveys and Tutorials,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,182,445,136,0,766
2009,Optimization of cooperative spectrum sensing with energy detection in cognitive radio networks,"Zhang W., Mallik R.K., Ben Letaief K.",15361276,IEEE Transactions on Wireless Communications,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,46,49,65,82,65,69,60,63,50,11,0,578
2003,A robust timing and frequency synchronization for OFDM systems,"Minn H., Bhargava V.K., Letaief K.B.",15361276,IEEE Transactions on Wireless Communications,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,26,38,33,35,38,39,56,37,41,26,28,27,35,36,5,0,523
2016,Dynamic Computation Offloading for Mobile-Edge Computing with Energy Harvesting Devices,"Mao Y., Zhang J., Letaief K.B.",7338716,IEEE Journal on Selected Areas in Communications,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,40,124,234,64,0,464
2001,Channel estimation for OFDM transmission in multipath fading channels based on parametric channel modeling,"Yang B., Letaief K.B., Cheng R.S., Cao Z.",906778,IEEE Transactions on Communications,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,11,22,28,34,28,27,33,28,19,17,21,23,19,20,14,14,13,2,0,389
2008,Cooperative spectrum sensing optimization in cognitive radio networks,"Zhang W., Mallik R.K., Letaief K.B.",5361486,IEEE International Conference on Communications,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,46,45,38,41,30,31,21,14,10,18,3,0,332
2007,Cluster-based cooperative spectrum sensing in cognitive radio systems,"Sun C., Zhang W., Letaief K.B.",5361486,IEEE International Conference on Communications,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,38,46,45,28,30,28,22,16,16,9,3,0,328
2016,Alternating Minimization Algorithms for Hybrid Precoding in Millimeter Wave MIMO Systems,"Yu X., Shen J.-C., Zhang J., Letaief K.B.",19324553,IEEE Journal on Selected Topics in Signal Processing,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,66,80,126,36,0,315
2007,Cooperative spectrum sensing for cognitive radios under bandwidth constraints,"Chunhua S., Wei Z., Letaief K.B.",15253511,"IEEE Wireless Communications and Networking Conference, WCNC",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,41,35,36,27,35,35,28,22,14,7,13,1,0,314
2014,Group sparse beamforming for green cloud-RAN,"Shi Y., Zhang J., Letaief K.B.",15361276,IEEE Transactions on Wireless Communications,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,54,63,67,54,19,0,298
2008,Cooperative spectrum sensing with transmit and relay diversity in cognitive radio networks - [transaction letters],"Zhang W., Letaief K.",15361276,IEEE Transactions on Wireless Communications,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,44,39,36,38,24,27,18,13,15,4,0,286
2004,Multiuser adaptive subcarrier-and-bit allocation with adaptive cell selection for ofdm systems,"Zhang Y.J., Letaief K.B.",15361276,IEEE Transactions on Wireless Communications,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,24,38,43,39,21,19,15,14,7,6,6,7,8,1,0,275
2016,Delay-optimal computation task scheduling for mobile-edge computing systems,"Liu J., Mao Y., Zhang J., Letaief K.B.",21578095,IEEE International Symposium on Information Theory - Proceedings,2016-, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,66,133,32,0,254
2000,Timing recovery for OFDM transmission,"Yang B., Letaief K.B., Cheng R.S., Cao Z.",7338716,IEEE Journal on Selected Areas in Communications,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,21,13,20,26,16,14,12,17,11,13,12,13,5,9,7,7,0,0,228
2002,Antenna systems for broadband wireless access,"Murch R.D., Ben Letaief K.",1636804,IEEE Communications Magazine,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,27,19,15,23,10,16,12,15,14,18,3,9,12,5,8,3,1,0,223
2005,An interference-cancellation scheme for carrier frequency offsets correction in OFDMA systems,"Huang D., Letaief K.B.",906778,IEEE Transactions on Communications,53,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,14,23,24,11,24,13,9,8,13,7,2,9,2,0,195
