," 作者:van der Aalst, Wil M.P.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h-index = 97 (在纳入 h-Index 的 745 文献中，有 97 篇已被至少引用 97 次。),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,<1970,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,>2020,总计
出版年份,文献标题,作者,ISSN,期刊标题,卷,期,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,8,4,20,33,71,117,179,249,436,769,1027,1243,1694,2176,2459,2798,3013,3324,3034,3359,3356,3084,4120,4119,873,0,41570
2003,Workflow patterns,"Van der Aalst W.M.P., Ter Hofstede A.H.M., Kiepuszewski B., Barros A.P.",9268782,Distributed and Parallel Databases,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,101,159,190,170,206,186,163,127,140,125,107,115,78,70,50,8,0,2037
1998,The application of Petri nets to workflow management,Van Der Aalst W.M.P.,2181266,"Journal of Circuits, Systems and Computers",8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,20,33,42,71,69,98,109,102,148,150,141,126,112,106,103,110,98,100,114,71,8,0,1944
2004,Workflow mining: Discovering process models from event logs,"Van Der Aalst W., Weijters T., Maruster L.",10414347,IEEE Transactions on Knowledge and Data Engineering,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,40,45,59,90,87,95,111,116,91,130,108,87,138,120,29,0,1365
2005,YAWL: Yet another workflow language,"Van Der Aalst W.M.P., Ter Hofstede A.H.M.",3064379,Information Systems,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,37,49,92,89,105,95,69,93,70,52,55,48,44,36,4,0,951
