," 作者:Chen, Guanrong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h-index = 126 (在纳入 h-Index 的 1409 文献中，有 126 篇已被至少引用 126 次。),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,<1970,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,>2020,总计
出版年份,文献标题,作者,ISSN,期刊标题,卷,期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,13,23,24,16,51,82,109,94,183,286,425,603,1121,1445,1844,2303,3110,4038,3987,4002,4793,5258,5385,5213,5462,5810,5922,5951,1872,0,69436
1999,Yet another chaotic attractor,"Chen G., Ueta T.",2181274,International Journal of Bifurcation and Chaos,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,33,30,62,61,69,79,105,157,138,122,136,146,148,187,195,136,161,124,38,0,2140
2002,A new chaotic attractor coined,"Lu J., Chen G.",2181274,International Journal of Bifurcation and Chaos in Applied Sciences and Engineering,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,29,30,40,57,70,115,124,106,125,105,110,159,157,102,104,75,20,0,1551
2004,A symmetric image encryption scheme based on 3D chaotic cat maps,"Chen G., Mao Y., Chui C.K.",9600779,"Chaos, Solitons and Fractals",21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,19,25,48,69,94,114,100,106,111,119,97,104,106,130,125,51,0,1423
2013,An overview of recent progress in the study of distributed multi-agent coordination,"Cao Y., Yu W., Ren W., Chen G.",15513203,IEEE Transactions on Industrial Informatics,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,90,135,178,199,236,234,60,0,1164
2002,Synchronization in scale-free dynamical networks: Robustness and fragility,"Wang X.F., Chen G.",10577122,IEEE Transactions on Circuits and Systems I: Fundamental Theory and Applications,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,21,18,42,57,78,102,75,70,99,87,79,59,45,45,32,33,13,0,970
2003,"Complex networks: Small-world, scale-free and beyond","Wang X.F., Chen G.",1531636X,IEEE Circuits and Systems Magazine,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,41,42,57,88,54,52,79,74,62,76,70,66,65,60,28,0,961
