," 作者:Cootes, Timothy F.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,h-index = 48 (在纳入 h-Index 的 206 文献中，有 48 篇已被至少引用 48 次。),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,<1970,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,>2020,总计
出版年份,文献标题,作者,ISSN,期刊标题,卷,期,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,20,73,112,117,114,188,283,367,538,567,682,833,912,971,1179,1138,1116,1193,1340,1301,1454,1411,1187,1221,1136,278,0,19748
1995,Active shape models - their training and application,"Cootes T.F., Taylor C.J., Cooper D.H., Graham J.",10773142,Computer Vision and Image Understanding,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,38,40,43,60,94,112,170,169,198,254,273,271,331,334,315,357,394,371,366,357,271,293,268,54,0,5453
2001,Active appearance models,"Cooles T.F., Edwards G.J., Taylor C.J.",1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,38,61,79,116,160,205,232,221,227,232,268,274,319,292,241,253,242,57,0,3540
1998,Active appearance models,"Cootes T.F., Edwards G.J., Taylor C.J.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1407, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,33,42,53,64,82,84,79,86,102,112,104,97,77,75,91,65,52,62,45,10,0,1441
1994,Use of active shape models for locating structures in medical images,"Cootes T., Hill A., Taylor C., Haslam J.",2628856,Image and Vision Computing,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,14,19,15,17,14,28,25,40,44,44,42,45,36,44,28,26,27,29,36,25,17,18,17,16,3,0,673
2002,Toward automatic simulation of aging effects on face images,"Lanitis A., Taylor C.J., Cootes T.F.",1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,14,16,19,22,35,37,34,29,37,29,60,57,56,59,55,14,0,582
1997,Automatic interpretation and coding of face images using flexible models,"Lanitis A., Taylor C.J., Cootes T.F.",1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,35,28,29,25,25,28,29,30,25,27,28,17,28,19,22,16,11,7,9,12,5,0,475
2006,Feature detection and tracking with constrained local models,"Cristinacce D., Cootes T.",,BMVC 2006 - Proceedings of the British Machine Vision Conference 2006,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,21,23,20,33,42,47,61,73,45,47,37,10,0,474
2002,A minimum description length approach to statistical shape modeling,"Davies R.H., Twining C.J., Cootes T.F., Waterton J.C., Taylor C.J.",2780062,IEEE Transactions on Medical Imaging,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,24,32,38,40,38,28,27,17,25,18,19,10,17,16,11,14,2,0,399
2002,Extraction of visual features for lipreading,"Matthews I., Cootes T.F., Bangham J.A., Cox S., Harvey R.",1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,13,15,20,22,13,18,23,18,16,16,14,22,24,24,23,26,2,0,319
1998,Interpreting face images using active appearance models,"Edwards G.J., Taylor C.J., Cootes T.F.",,"Proceedings - 3rd IEEE International Conference on Automatic Face and Gesture Recognition, FG 1998",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,13,11,9,17,14,14,25,13,18,17,22,28,23,22,19,16,6,6,0,310
2008,Automatic feature localisation with constrained local models,"Cristinacce D., Cootes T.",313203,Pattern Recognition,41,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,14,15,38,31,35,43,32,23,17,3,0,268
2001,Statistical models of appearance for medical image analysis and computer vision,"Cootes T.F., Taylor C.J.",0277786X,Proceedings of SPIE - The International Society for Optical Engineering,4322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,14,18,20,11,13,27,22,13,10,14,13,10,10,10,6,9,4,0,243
1998,Face recognition using active appearance models,"Edwards G.J., Cootes T.E., Taylor C.J.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1407, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,9,10,7,8,7,12,18,18,13,8,11,13,17,13,8,19,15,3,0,223
1995,Automatic face identification system using flexible appearance models,"Lanitis A., Taylor C.J., Cootes T.F.",2628856,Image and Vision Computing,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,4,7,6,11,4,15,14,11,16,5,12,16,17,15,10,7,8,10,13,5,3,0,222
2000,View-based active appearance models,"Cootes T.F., Walker K., Taylor C.J.",,"Proceedings - 4th IEEE International Conference on Automatic Face and Gesture Recognition, FG 2000",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,8,9,11,13,11,15,16,26,13,24,13,8,11,9,2,3,4,7,1,0,213
2002,View-based active appearance models,"Cootes T.F., Wheeler G.V., Walker K.N., Taylor C.J.",2628856,Image and Vision Computing,20, 9-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,19,4,8,11,15,19,17,27,15,16,10,7,7,6,1,0,202
1999,Mixture model for representing shape variation,"Cootes T.F., Taylor C.J.",2628856,Image and Vision Computing,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,12,6,3,13,5,14,8,10,10,7,8,10,11,5,7,8,7,1,0,162
2012,Robust and accurate shape model fitting using random forest regression voting,"Cootes T.F., Ionita M.C., Lindner C., Sauer P.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),7578,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,33,30,20,15,18,5,0,152
2009,An evaluation of four automatic methods of segmenting the subcortical structures in the brain,"Babalola K.O., Patenaude B., Aljabar P., Schnabel J., Kennedy D., Crum W., Smith S., Cootes T., Jenkinson M., Rueckert D.",10538119,NeuroImage,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,12,11,19,20,21,20,14,11,2,0,144
2012,Bi-modal person recognition on a mobile phone: Using mobile phone data,"McCool C., Marcel S., Hadid A., Pietikainen M., Matejka P., Cernocky J., Poh N., Kittler J., Larcher A., Levy C., Matrouf D., Bonastre J.-F., Tresadern P., Cootes T.",,"Proceedings of the 2012 IEEE International Conference on Multimedia and Expo Workshops, ICMEW 2012",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,18,14,19,20,23,20,3,0,132
1993,The use of active shape models for locating structures in medical images,"Cootes T.E., Hill A., Taylor C.J., Haslam J.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),687, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,6,2,1,2,4,4,6,12,6,3,4,10,6,8,8,11,4,1,3,4,4,4,3,0,0,129
1999,A unified framework for atlas matching using active appearance models,"Cootes T.F., Beeston C., Edwards G.J., Taylor C.J.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),1613, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,8,11,5,6,7,9,9,7,5,4,7,6,0,5,4,8,3,2,1,0,121
2007,Boosted regression active shape models,"Cristinacce D., Cootes T.",,BMVC 2007 - Proceedings of the British Machine Vision Conference 2007,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,8,11,11,14,12,20,12,8,3,3,0,116
2013,Using transmission electron microscopy and 3View to determine collagen fibril size and three-dimensional organization,"Starborg T., Kalson N.S., Lu Y., Mironov A., Cootes T.F., Holmes D.F., Kadler K.E.",17542189,Nature Protocols,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,20,17,19,16,21,7,0,113
2002,3D statistical shape models using direct optimisation of description length,"Davies R.H., Twining C.J., Cootes T.F., Waterton J.C., Taylor C.J.",3029743,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),2352, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,18,12,7,5,11,4,3,4,3,8,1,3,5,2,0,0,108
1995,Combining point distribution models with shape models based on finite element analysis,"Cootes T.F., Taylor C.J.",2628856,Image and Vision Computing,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,1,3,5,3,6,6,3,4,5,6,7,3,3,2,9,7,3,4,4,4,3,1,0,102
1992,Trainable method of parametric shape description,"Cootes T.F., Cooper D.H., Taylor C.J., Graham J.",2628856,Image and Vision Computing,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,5,4,4,3,3,4,7,3,3,5,3,4,5,7,4,4,2,8,4,6,2,3,2,1,0,102
2015,Robust and Accurate Shape Model Matching Using Random Forest Regression-Voting,"Lindner C., Bromiley P.A., Ionita M.C., Cootes T.F.",1628828,IEEE Transactions on Pattern Analysis and Machine Intelligence,37,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,16,21,35,12,0,101
1995,Unified approach to coding and interpreting face images,"Lanitis A., Taylor C.J., Cootes T.F.",,IEEE International Conference on Computer Vision,, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,11,6,6,5,3,3,1,6,5,3,0,2,1,2,2,1,3,2,3,4,3,2,0,0,96
2010,Building 3-D Statistical Shape Models by Direct Optimization,"Davies R.H., Twining C.J., Cootes T.F., Taylor C.J.",2780062,IEEE Transactions on Medical Imaging,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,8,15,11,13,12,8,7,3,2,0,93
